Date,Close,Daily_Return
2019-04-01,270.25,
2019-04-02,271.95001220703125,0.6290516954787329
2019-04-03,263.04998779296875,-3.27266924602565
2019-04-04,261.3999938964844,-0.6272548842629067
2019-04-05,267.5,2.3335907597347827
2019-04-08,263.3999938964844,-1.5327125620619109
2019-04-09,262.1000061035156,-0.4935413147654222
2019-04-10,257.25,-1.850441049436724
2019-04-11,257.95001220703125,0.27211358873906466
2019-04-12,258.54998779296875,0.23259374202160288
2019-04-15,257.45001220703125,-0.4254402002982438
2019-04-16,255.4499969482422,-0.776855763821338
2019-04-18,248.89999389648438,-2.564103789394423
2019-04-22,239.89999389648438,-3.6159100926868804
2019-04-23,244.5,1.9174682036467772
2019-04-24,244.14999389648438,-0.14315178057898725
2019-04-25,242.1999969482422,-0.7986881003441471
2019-04-26,244.14999389648438,0.8051184858845817
2019-04-30,245.75,0.6553373514291305
2019-05-02,240.10000610351562,-2.299081951773907
2019-05-03,241.75,0.687211101432883
2019-05-06,239.25,-1.0341261633919352
2019-05-07,234.35000610351562,-2.04806432454937
2019-05-08,233.0500030517578,-0.5547271251973407
2019-05-09,229.5,-1.5232795560055856
2019-05-10,213.9499969482422,-6.7756004582822715
2019-05-13,186.10000610351562,-13.017055967270663
2019-05-14,201.85000610351562,8.46319155478119
2019-05-15,187.10000610351562,-7.307406269007344
2019-05-16,187.64999389648438,0.2939539150332626
2019-05-17,165.4499969482422,-11.830534330040344
2019-05-20,179.4499969482422,8.461771083851776
2019-05-21,184.1999969482422,2.64697691879594
2019-05-22,176.85000610351562,-3.9902231088482676
2019-05-23,176.25,-0.33927400780773276
2019-05-24,198.9499969482422,12.87943089261967
2019-05-27,202.85000610351562,1.9602961624010762
2019-05-28,200.8000030517578,-1.0106004387851364
2019-05-29,206.5500030517578,2.8635457732129055
2019-05-30,207.3000030517578,0.3631082008805686
2019-05-31,201.5500030517578,-2.773757798047094
2019-06-03,207.60000610351562,3.001738010494681
2019-06-04,207.6999969482422,0.04816514536936101
2019-06-06,200.75,-3.3461709438417087
2019-06-07,194.64999389648438,-3.0386082707425266
2019-06-10,188.14999389648438,-3.33932710188356
2019-06-11,187.1999969482422,-0.5049146845919394
2019-06-12,193.75,3.4989333111841825
2019-06-13,187.75,-3.0967741935483906
2019-06-14,186.85000610351562,-0.4793576013232381
2019-06-17,188.8000030517578,1.0436162079448197
2019-06-18,190.35000610351562,0.8209761793980919
2019-06-19,180.0,-5.437355277985711
2019-06-20,177.10000610351562,-1.6111077202691004
2019-06-21,179.85000610351562,1.5527949775408834
2019-06-24,174.89999389648438,-2.752300271917807
2019-06-25,173.35000610351562,-0.8862137490331268
2019-06-26,175.3000030517578,1.1248900372566206
2019-06-27,174.1999969482422,-0.6274991924505868
2019-06-28,171.0,-1.8369672814592342
2019-07-01,173.60000610351562,1.5204714055646829
2019-07-02,177.4499969482422,2.2177365837365626
2019-07-03,175.75,-0.9580146393228905
2019-07-04,174.0,-0.9957325746799417
2019-07-05,170.9499969482422,-1.7528753171021871
2019-07-08,168.6999969482422,-1.3161743434726203
2019-07-09,165.9499969482422,-1.630112655451743
2019-07-10,166.5500030517578,0.3615583697194946
2019-07-11,166.9499969482422,0.24016444860710529
2019-07-12,165.14999389648438,-1.0781689635585012
2019-07-15,161.75,-2.05873086414734
2019-07-16,160.8000030517578,-0.5873242338437001
2019-07-17,161.0500030517578,0.15547263386526122
2019-07-18,159.3000030517578,-1.0866190418124866
2019-07-19,156.4499969482422,-1.7890810099919663
2019-07-22,154.5500030517578,-1.2144416321803742
2019-07-23,152.8000030517578,-1.132319615298838
2019-07-24,149.64999389648438,-2.0615242751051754
2019-07-25,146.3000030517578,-2.2385506056510796
2019-07-26,146.9499969482422,0.4442883683703158
2019-07-29,145.0500030517578,-1.2929526614101072
2019-07-30,143.75,-0.8962447600183387
2019-07-31,152.89999389648438,6.365213145380433
2019-08-01,146.35000610351562,-4.283837838085979
2019-08-02,147.25,0.6149599309533293
2019-08-05,144.8000030517578,-1.6638349393834906
2019-08-06,145.4499969482422,0.44889080302852324
2019-08-07,150.5,3.4719856704808594
2019-08-08,157.3000030517578,4.518274452995219
2019-08-09,159.60000610351562,1.4621761011670342
2019-08-13,163.8000030517578,2.6315769346011875
2019-08-14,164.25,0.27472340650689375
2019-08-16,157.4499969482422,-4.140032299395924
2019-08-19,154.1999969482422,-2.0641473883726724
2019-08-20,150.10000610351562,-2.658878680848964
2019-08-21,146.75,-2.231849411921616
2019-08-22,145.9499969482422,-0.5451468836509821
2019-08-23,148.0,1.404592733554355
2019-08-26,160.64999389648438,8.547293173300252
2019-08-27,163.35000610351562,1.6806799312865328
2019-08-28,168.39999389648438,3.0915136848960634
2019-08-29,163.85000610351562,-2.7018930866266166
2019-08-30,176.5,7.720472032507875
2019-09-03,168.14999389648438,-4.730881645051344
2019-09-04,172.89999389648438,2.824858859599
2019-09-05,171.6999969482422,-0.6940410587640833
2019-09-06,176.3000030517578,2.679095040929025
2019-09-09,176.5,0.11344126192867066
2019-09-11,182.85000610351562,3.5977371691306548
2019-09-12,184.3000030517578,0.7929980310863671
2019-09-13,182.6999969482422,-0.8681530531859494
2019-09-16,179.10000610351562,-1.9704383715706486
2019-09-17,171.39999389648438,-4.299280817768825
2019-09-18,173.64999389648438,1.3127188332100248
2019-09-19,170.10000610351562,-2.0443351095566165
2019-09-20,188.1999969482422,10.64079376558733
2019-09-23,187.89999389648438,-0.15940651255181848
2019-09-24,197.6999969482422,5.21554197450198
2019-09-25,189.8000030517578,-3.9959504392671263
2019-09-26,194.14999389648438,2.291881335502577
2019-09-27,181.64999389648438,-6.438321088315191
2019-09-30,168.89999389648438,-7.018992803966595
2019-10-01,164.64999389648438,-2.516281914494767
2019-10-03,154.10000610351562,-6.407523950229566
2019-10-04,152.5,-1.038290746361703
2019-10-07,157.3000030517578,3.1475429847592107
2019-10-09,169.4499969482422,7.724090057701116
2019-10-10,172.64999389648438,1.8884609063873903
2019-10-11,170.10000610351562,-1.4769695239593483
2019-10-14,170.85000610351562,0.4409170917628158
2019-10-15,170.85000610351562,0.0
2019-10-16,179.14999389648438,4.858055309602927
2019-10-17,178.85000610351562,-0.16745062974553582
2019-10-18,187.35000610351562,4.752585803704323
2019-10-22,190.60000610351562,1.7347210537075108
2019-10-23,195.85000610351562,2.7544595130541083
2019-10-24,196.39999389648438,0.28082092204686493
2019-10-25,193.10000610351562,-1.680238236009346
2019-10-29,201.10000610351562,4.142930992820082
2019-10-30,205.14999389648438,2.0139172899298785
2019-10-31,209.39999389648438,2.071654948303081
2019-11-01,206.35000610351562,-1.4565367153145603
2019-11-04,196.6999969482422,-4.676524773366131
2019-11-05,194.1999969482422,-1.2709710415795383
2019-11-06,201.60000610351562,3.810509408630769
2019-11-07,198.6999969482422,-1.4384965612473044
2019-11-08,195.25,-1.736284348882422
2019-11-11,199.64999389648438,2.253518000760235
2019-11-13,191.8000030517578,-3.931876325924988
2019-11-14,189.85000610351562,-1.0166824385899331
2019-11-15,189.5500030517578,-0.1580210914474467
2019-11-18,192.5500030517578,1.582695833131087
2019-11-19,197.39999389648438,2.5188214842161605
2019-11-20,197.60000610351562,0.10132330963299463
2019-11-21,194.4499969482422,-1.5941341386514263
2019-11-22,197.25,1.43996045034811
2019-11-25,202.5500030517578,2.686947047785959
2019-11-26,207.35000610351562,2.3697867091768243
2019-11-27,218.25,5.25680905504422
2019-11-28,219.25,0.45819014891179677
2019-11-29,216.3000030517578,-1.3454946172142268
2019-12-02,220.3000030517578,1.849283376590094
2019-12-03,220.35000610351562,0.022697708154839624
2019-12-04,215.5500030517578,-2.1783539454511613
2019-12-05,215.0,-0.25516262768306985
2019-12-06,213.89999389648438,-0.5116307458212233
2019-12-09,213.10000610351562,-0.3740008488994584
2019-12-10,210.39999389648438,-1.2670164850768217
2019-12-11,208.89999389648438,-0.7129277773353926
2019-12-12,210.75,0.8855941395730094
2019-12-13,212.39999389648438,0.782915253373373
2019-12-16,218.60000610351562,2.9190265467017307
2019-12-17,217.5500030517578,-0.48033075134527037
2019-12-18,208.5,-4.159964571273623
2019-12-19,209.10000610351562,0.2877727115182749
2019-12-20,209.89999389648438,0.3825862121556778
2019-12-23,213.10000610351562,1.524541353064257
2019-12-24,207.1999969482422,-2.7686574313880774
2019-12-26,204.5500030517578,-1.278954602082516
2019-12-27,203.75,-0.39110390604852885
2019-12-30,197.8000030517578,-2.920243900977759
2019-12-31,198.0500030517578,0.12639029127545776
2020-01-01,194.8000030517578,-1.6409997222522898
2020-01-02,201.1999969482422,3.2854177598672374
2020-01-03,193.89999389648438,-3.6282321881126567
2020-01-06,185.9499969482422,-4.100050128153376
2020-01-07,188.75,1.505782789841703
2020-01-08,183.10000610351562,-2.993374249793046
2020-01-09,197.3000030517578,7.75532303380384
2020-01-10,202.75,2.762289338035373
2020-01-13,206.75,1.9728729963008673
2020-01-14,199.89999389648438,-3.3131831214102125
2020-01-15,198.89999389648438,-0.5002501403365889
2020-01-16,201.4499969482422,1.2820528557104582
2020-01-17,200.5500030517578,-0.44675795985026356
2020-01-20,197.10000610351562,-1.7202677116648135
2020-01-21,196.85000610351562,-0.12683916400728634
2020-01-22,198.60000610351562,0.8890017504392445
2020-01-23,197.35000610351562,-0.6294058215428611
2020-01-24,195.1999969482422,-1.0894396193459999
2020-01-27,188.85000610351562,-3.2530691311487447
2020-01-28,185.75,-1.6415176083268923
2020-01-29,184.5,-0.6729475100942128
2020-01-30,177.1999969482422,-3.9566412204649404
2020-01-31,179.9499969482422,1.5519187626189535
2020-02-03,172.5500030517578,-4.112250081678404
2020-02-04,174.14999389648438,0.9272621364408984
2020-02-05,173.35000610351562,-0.4593671093920726
2020-02-06,173.64999389648438,0.17305323473113532
2020-02-07,168.60000610351562,-2.908141647260365
2020-02-10,165.9499969482422,-1.571772870308441
2020-02-11,171.10000610351562,3.1033499547937105
2020-02-12,168.8000030517578,-1.3442448683294028
2020-02-13,165.0,-2.2511866013371185
2020-02-14,161.25,-2.2727272727272707
2020-02-17,156.0500030517578,-3.2248043089874057
2020-02-18,149.89999389648438,-3.941050326819695
2020-02-19,148.39999389648438,-1.0006671521520238
2020-02-20,156.3000030517578,5.323456523040049
2020-02-24,155.0500030517578,-0.7997440662787847
2020-02-25,153.60000610351562,-0.935180212642861
2020-02-26,154.39999389648438,0.5208253653516293
2020-02-27,146.0,-5.440410769780247
2020-02-28,134.4499969482422,-7.9109609943546655
2020-03-02,126.0999984741211,-6.210486176013452
2020-03-03,132.0500030517578,4.718481086149895
2020-03-04,125.69999694824219,-4.808789062296881
2020-03-05,126.5,0.6364384018936908
2020-03-06,119.1500015258789,-5.810275473613514
2020-03-09,120.5999984741211,1.2169508432001708
2020-03-11,114.4000015258789,-5.14095939194611
2020-03-12,96.30000305175781,-15.821676776836945
2020-03-13,91.5,-4.984426687066645
2020-03-16,85.6500015258789,-6.393440955323603
2020-03-17,77.94999694824219,-8.990081074674805
2020-03-18,70.19999694824219,-9.942271075579256
2020-03-19,62.79999923706055,-10.54130773914077
2020-03-20,62.650001525878906,-0.23884986147121312
2020-03-23,59.54999923706055,-4.948128034023814
2020-03-24,56.599998474121094,-4.9538216637012855
2020-03-25,53.849998474121094,-4.858657374800757
2020-03-26,56.5,4.921080038938963
2020-03-27,59.29999923706055,4.955750862054065
2020-03-30,62.25,4.974706240967031
2020-03-31,65.3499984741211,4.979917227503772
