Date,Close,Daily_Return
2019-04-01,19.600000381469727,
2019-04-02,19.799999237060547,1.0204023045831345
2019-04-03,19.600000381469727,-1.0100952691779574
2019-04-04,19.25,-1.7857161972334668
2019-04-05,19.75,2.5974025974025983
2019-04-08,19.450000762939453,-1.5189834787875833
2019-04-09,19.649999618530273,1.0282717107749528
2019-04-10,19.25,-2.035621507865415
2019-04-11,19.5,1.298701298701288
2019-04-12,19.850000381469727,1.7948737511268131
2019-04-15,20.0,0.7556655700132975
2019-04-16,20.149999618530273,0.7499980926513716
2019-04-18,20.399999618530273,1.2406948125700978
2019-04-22,19.799999237060547,-2.9411783955364257
2019-04-23,19.850000381469727,0.2525310421001903
2019-04-24,19.25,-3.022671888862205
2019-04-25,19.700000762939453,2.337666300984176
2019-04-26,20.399999618530273,3.5532935455905745
2019-04-30,19.75,-3.186272699435977
2019-05-02,19.600000381469727,-0.7594917393937917
2019-05-03,20.149999618530273,2.8061185018166013
2019-05-06,19.899999618530273,-1.2406948125700978
2019-05-07,20.0,0.5025144893802347
2019-05-08,19.5,-2.500000000000002
2019-05-09,19.600000381469727,0.5128224690755134
2019-05-10,19.649999618530273,0.2550981433031785
2019-05-13,19.149999618530273,-2.5445293114840117
2019-05-14,19.100000381469727,-0.2610926269270841
2019-05-15,19.25,0.7853383012274673
2019-05-16,19.450000762939453,1.0389650022828656
2019-05-17,19.200000762939453,-1.2853469932831874
2019-05-20,19.700000762939453,2.604166563186383
2019-05-21,19.75,0.2538032239806087
2019-05-22,19.25,-2.5316455696202556
2019-05-23,19.200000762939453,-0.25973629641842244
2019-05-24,19.350000381469727,0.7812479821345031
2019-05-27,19.399999618530273,0.2583939848829653
2019-05-28,19.25,-0.7731939251534703
2019-05-29,19.549999237060547,1.5584375951197327
2019-05-30,19.649999618530273,0.5115109226201842
2019-05-31,19.25,-2.035621507865415
2019-06-03,19.25,0.0
2019-06-04,19.299999237060547,0.25973629641842244
2019-06-06,19.25,-0.2590634146997117
2019-06-07,18.799999237060547,-2.337666300984176
2019-06-10,18.799999237060547,0.0
2019-06-11,18.649999618530273,-0.7978703437103274
2019-06-12,18.350000381469727,-1.6085750305457003
2019-06-13,17.850000381469727,-2.724795583682449
2019-06-14,17.5,-1.9607864089071114
2019-06-17,17.200000762939453,-1.714281354631697
2019-06-18,17.149999618530273,-0.290704315065593
2019-06-19,16.149999618530273,-5.830903919785035
2019-06-20,16.450000762939453,1.8575922693209401
2019-06-21,16.549999237060547,0.6078934315090212
2019-06-24,16.399999618530273,-0.9063421477046196
2019-06-25,16.399999618530273,0.0
2019-06-26,16.350000381469727,-0.30487340380210837
2019-06-27,16.350000381469727,0.0
2019-06-28,16.649999618530273,1.8348576762148072
2019-07-01,16.799999237060547,0.9008986304320121
2019-07-02,16.450000762939453,-2.083324345330939
2019-07-03,16.799999237060547,2.127650199929554
2019-07-04,18.100000381469727,7.738102401465574
2019-07-05,17.700000762939453,-2.209942597237635
2019-07-08,17.5,-1.1299477645120626
2019-07-09,17.200000762939453,-1.714281354631697
2019-07-10,17.149999618530273,-0.290704315065593
2019-07-11,17.399999618530273,1.4577259799462672
2019-07-12,17.149999618530273,-1.436781640694751
2019-07-15,17.200000762939453,0.29155186892921847
2019-07-16,17.299999237060547,0.5813864516596823
2019-07-17,17.25,-0.28901294373144815
2019-07-18,17.299999237060547,0.2898506496263664
2019-07-19,17.200000762939453,-0.5780258874628963
2019-07-22,16.25,-5.523260004653041
2019-07-23,16.399999618530273,0.9230745755709036
2019-07-24,17.0,3.6585389964996606
2019-07-25,17.0,0.0
2019-07-26,16.799999237060547,-1.176475076114425
2019-07-29,18.149999618530273,8.035716921293945
2019-07-30,17.200000762939453,-5.234153584339019
2019-07-31,16.799999237060547,-2.3255901635817477
2019-08-01,16.299999237060547,-2.976190611348406
2019-08-02,16.299999237060547,0.0
2019-08-05,15.850000381469727,-2.7607293046227777
2019-08-06,16.700000762939453,5.362778302917048
2019-08-07,16.799999237060547,0.5987932308542776
2019-08-08,16.850000381469727,0.29762587309454247
2019-08-09,17.700000762939453,5.044512535468471
2019-08-13,17.0,-3.9548063998117167
2019-08-14,19.700000762939453,15.882357429055617
2019-08-16,18.0,-8.629445162954374
2019-08-19,18.200000762939453,1.1111153496636383
2019-08-20,18.600000381469727,2.1978000096834593
2019-08-21,17.0,-8.602152412124298
2019-08-22,16.75,-1.4705882352941124
2019-08-23,16.850000381469727,0.5970172028043397
2019-08-26,16.5,-2.0771535522018714
2019-08-27,17.700000762939453,7.2727318966027354
2019-08-28,17.5,-1.1299477645120626
2019-08-29,17.149999618530273,-2.0000021798270096
2019-08-30,16.700000762939453,-2.6239000909632937
2019-09-03,16.549999237060547,-0.8982126887789654
2019-09-04,16.450000762939453,-0.6042204152926223
2019-09-05,16.950000762939453,3.039513536841043
2019-09-06,17.0,0.2949807363423096
2019-09-09,17.450000762939453,2.6470633114085373
2019-09-11,18.799999237060547,7.736380602276194
2019-09-12,18.950000762939453,0.79788048918219
2019-09-13,18.75,-1.05541295455035
2019-09-16,18.649999618530273,-0.5333353678385389
2019-09-17,18.5,-0.8042875152728501
2019-09-18,18.0,-2.7027027027026973
2019-09-19,17.850000381469727,-0.8333312140570759
2019-09-20,17.850000381469727,0.0
2019-09-23,17.950000762939453,0.5602262147486492
2019-09-24,17.549999237060547,-2.22842066226967
2019-09-25,17.549999237060547,0.0
2019-09-26,17.450000762939453,-0.5697919001040552
2019-09-27,17.549999237060547,0.5730571332321688
2019-09-30,17.75,1.1396055363757984
2019-10-01,17.450000762939453,-1.690136546819987
2019-10-03,17.049999237060547,-2.29227225438543
2019-10-04,16.75,-1.7595263958045004
2019-10-07,16.25,-2.985074626865669
2019-10-09,15.850000381469727,-2.4615361140324477
2019-10-10,15.449999809265137,-2.5236628553790497
2019-10-11,15.699999809265137,1.6181229973224909
2019-10-14,15.800000190734863,0.6369451126407855
2019-10-15,16.25,2.8481000242583265
2019-10-16,17.649999618530273,8.615382267878612
2019-10-17,17.899999618530273,1.4164306255141978
2019-10-18,18.549999237060547,3.6312828624721627
2019-10-22,18.200000762939453,-1.8867843046690869
2019-10-23,18.450000762939453,1.3736263160442963
2019-10-24,18.450000762939453,0.0
2019-10-25,18.75,1.6260120577509918
2019-10-29,18.25,-2.6666666666666616
2019-10-30,18.399999618530273,0.8219157179740977
